name,image_id,confidence,xmin,ymin,xmax,ymax
metal bucket,830,0.5288962125778198,599,902,683,950
cube,831,0.9939796328544617,224,843,268,882
cube,832,0.0889112651348114,342,940,402,995
cylinder,832,0.8206634521484375,342,941,402,995
cylinder,832,0.2781693935394287,315,943,400,1045
circle cage,832,0.97169029712677,281,792,374,889
ball,833,0.9850304126739502,280,1287,317,1356
square cage,833,0.9864322543144226,226,1427,280,1498
ball,834,0.9865522384643555,459,671,524,770
cube,836,0.9953538775444031,262,821,307,862
cube,837,0.9941079616546631,458,1261,550,1334
ball,837,0.9854154586791992,542,866,608,960
tyre,838,0.9961733818054199,236,1441,294,1541
square cage,838,0.9692303538322449,156,1417,221,1498
cube,839,0.9924736022949219,201,839,241,880
cube,84,0.5487986207008362,213,529,251,597
square cage,84,0.42919084429740906,213,529,251,598
ball,840,0.9856714010238647,580,992,629,1043
circle cage,840,0.9715800285339355,376,729,418,774
circle cage,840,0.12018876522779465,498,791,521,816
cylinder,841,0.9388256072998047,277,1458,330,1541
cube,842,0.9938265681266785,263,802,302,845
ball,843,0.9850618839263916,163,1280,199,1350
human body,843,0.8615390658378601,194,1093,230,1225
tyre,843,0.052753981202840805,244,1530,309,1608
circle cage,843,0.9271444082260132,244,1530,309,1607
cube,844,0.7971689105033875,282,751,357,795
ball,844,0.9743289947509766,554,788,634,837
cylinder,844,0.07528691738843918,283,751,356,795
circle cage,844,0.08641646802425385,282,750,357,795
ball,845,0.9903125166893005,185,1292,221,1360
human body,845,0.9709209203720093,216,1101,250,1230
tyre,845,0.06049978360533714,320,1528,383,1605
circle cage,845,0.902806282043457,320,1529,383,1605
cube,846,0.9883800745010376,218,841,258,880
cube,847,0.9978174567222595,121,1284,169,1357
cylinder,848,0.9500324130058289,463,740,506,778
ball,849,0.9831017255783081,345,1094,399,1150
human body,849,0.9876723289489746,525,974,651,1033
ball,85,0.9845225811004639,299,742,358,788
circle cage,85,0.971869945526123,433,798,525,855
cube,850,0.9789575934410095,175,787,210,828
ball,852,0.9808976054191589,341,1087,392,1142
human body,852,0.9925191402435303,524,987,644,1050
cube,853,0.9922531843185425,240,1024,330,1092
ball,853,0.9081882238388062,480,685,527,750
ball,495,0.9882141947746277,263,761,305,824
tyre,495,0.9909775257110596,337,901,391,994
metal bucket,495,0.8955394625663757,315,1001,359,1055
ball,513,0.9836834669113159,226,1294,259,1370
tyre,513,0.9940412044525146,371,1386,428,1484
square cage,513,0.9639670848846436,162,1425,225,1503
ball,532,0.9850975871086121,173,1288,209,1355
ball,532,0.055562324821949005,213,1521,280,1596
human body,532,0.8858822584152222,206,1099,237,1223
tyre,532,0.2368798702955246,213,1521,280,1596
circle cage,532,0.8917276859283447,213,1521,280,1596
ball,551,0.9171895384788513,308,949,361,1007
ball,551,0.3493814170360565,318,934,372,998
ball,551,0.056806400418281555,308,973,352,1014
tyre,551,0.9787030220031738,142,1022,206,1097
circle cage,551,0.9809889793395996,264,729,306,775
ball,570,0.9877481460571289,247,1244,281,1313
square cage,570,0.9842453002929688,187,1388,242,1460
ball,59,0.9857586622238159,402,1020,451,1072
circle cage,59,0.97780442237854,337,727,378,774
cube,608,0.9912426471710205,388,1390,474,1470
human body,627,0.9677037000656128,219,524,254,609
ball,646,0.9856230616569519,220,1278,254,1353
square cage,646,0.9622299075126648,158,1418,215,1508
cube,665,0.9969552755355835,338,1153,451,1221
ball,665,0.8276523947715759,545,748,613,831
ball,665,0.24205832183361053,540,703,631,831
cube,684,0.9946198463439941,199,785,244,827
cube,702,0.9939461946487427,276,830,317,870
ball,721,0.9795366525650024,320,568,385,617
human body,721,0.992843508720398,523,468,654,533
cube,740,0.9939683675765991,221,839,263,879
ball,76,0.988451361656189,242,1265,277,1336
square cage,76,0.9742331504821777,183,1406,238,1474
cube,779,0.9917149543762207,215,853,256,889
ball,798,0.9868016242980957,225,1285,260,1356
tyre,798,0.9888893961906433,433,1343,476,1434
square cage,798,0.9645652770996094,158,1416,227,1499
cube,816,0.9930322170257568,186,793,231,834
ball,835,0.9857635498046875,156,1292,199,1363
human body,835,0.9945582747459412,260,1165,350,1258
ball,854,0.9718719720840454,348,1105,402,1155
human body,854,0.9890877604484558,528,984,649,1045
cube,873,0.9958130121231079,228,844,270,884
human body,892,0.9781159162521362,450,484,535,548
ball,910,0.9004244208335876,214,952,263,999
tyre,910,0.9915937185287476,512,1038,584,1098
circle cage,910,0.7418257594108582,179,760,221,807
circle cage,910,0.08897136151790619,173,737,229,810
circle cage,910,0.06693780422210693,183,780,222,812
circle cage,910,0.05685117468237877,192,770,224,805
ball,93,0.9876022338867188,244,765,286,825
tyre,93,0.9906906485557556,303,893,365,987
tyre,93,0.0907626748085022,296,991,329,1056
metal bucket,93,0.40189820528030396,296,994,328,1057
ball,949,0.9806013107299805,324,1103,376,1156
human body,949,0.9870964884757996,569,1101,731,1173
circle cage,949,0.4341517686843872,223,1297,294,1355
circle cage,949,0.26615506410598755,225,1308,301,1381
circle cage,949,0.08466777205467224,213,1273,300,1369
circle cage,949,0.0582050085067749,245,1318,296,1368
cube,968,0.9944073557853699,195,824,238,863
cube,855,0.40607601404190063,219,558,272,633
human body,855,0.17566633224487305,219,557,272,633
square cage,855,0.37420082092285156,219,559,272,632
ball,856,0.9870432615280151,475,1124,529,1180
tyre,856,0.9919154047966003,673,847,719,928
square cage,856,0.9775950312614441,376,1216,455,1271
cylinder,857,0.9086289405822754,387,758,431,802
ball,858,0.9862116575241089,461,904,509,955
human body,858,0.9775912761688232,459,685,513,785
human body,858,0.06747448444366455,457,684,495,761
square cage,858,0.9890388250350952,384,1014,460,1066
cube,859,0.9964544177055359,422,1309,518,1404
cube,86,0.9922100901603699,217,839,260,878
human body,860,0.9587355852127075,660,311,767,413
cube,861,0.3815627098083496,731,833,840,883
ball,861,0.9789235591888428,290,739,350,785
cylinder,861,0.06675025820732117,732,833,836,883
circle cage,861,0.172391876578331,732,833,838,883
metal bucket,861,0.23349706828594208,732,833,837,883
ball,862,0.7021815180778503,141,683,186,763
human body,862,0.9866546988487244,214,534,284,628
human body,862,0.33295777440071106,141,683,186,763
ball,863,0.9746851921081543,351,576,411,626
human body,863,0.991573691368103,485,513,610,583
circle cage,863,0.8640000820159912,325,754,414,792
ball,864,0.9928503036499023,345,913,430,992
tyre,864,0.9945268034934998,430,668,517,758
ball,865,0.9915595054626465,291,914,382,992
tyre,865,0.9934436678886414,384,635,474,727
ball,866,0.9871084094047546,240,1296,272,1372
tyre,866,0.9897696375846863,294,1455,351,1557
square cage,866,0.9519245028495789,174,1428,233,1511
cube,867,0.9959115982055664,251,804,296,844
ball,868,0.9856173992156982,366,1109,422,1164
human body,868,0.988490104675293,542,975,670,1033
ball,869,0.9859749674797058,200,1301,233,1373
square cage,869,0.9340600967407227,133,1439,193,1531
metal bucket,869,0.05201434716582298,133,1439,193,1532
ball,87,0.9070727825164795,291,890,339,941
ball,87,0.13938331604003906,300,883,342,926
ball,87,0.059407591819763184,400,932,461,985
tyre,87,0.9254064559936523,400,932,461,985
circle cage,87,0.9502224326133728,222,755,264,802
cube,870,0.9960311651229858,442,1250,536,1323
ball,870,0.9853114485740662,553,884,612,963
ball,871,0.9878420233726501,233,1288,268,1360
tyre,871,0.9937341213226318,400,1410,452,1511
square cage,871,0.9704732894897461,165,1428,229,1508
ball,872,0.9867302775382996,158,1265,198,1333
human body,872,0.6439546942710876,186,1074,221,1208
human body,872,0.11372040957212448,188,1084,217,1162
circle cage,872,0.9613385200500488,196,1500,259,1572
human body,874,0.9290728569030762,176,566,271,698
human body,874,0.2725965976715088,180,564,234,682
cube,875,0.9954078197479248,191,850,236,891
ball,876,0.9867836833000183,170,1289,210,1360
human body,876,0.9871131777763367,288,1279,387,1363
circle cage,876,0.9661561846733093,55,1476,126,1552
ball,877,0.9824444055557251,513,935,566,990
square cage,877,0.9056290984153748,401,1060,501,1121
square cage,877,0.06157635897397995,426,1051,504,1102
ball,879,0.9941239356994629,254,917,346,997
tyre,879,0.9920148849487305,356,606,427,737
ball,88,0.9770179986953735,483,931,534,982
square cage,88,0.955692708492279,394,1038,467,1089
cube,880,0.9913444519042969,196,847,236,884
cube,881,0.9963750839233398,507,1298,584,1375
ball,881,0.388357937335968,531,1018,587,1093
cube,882,0.9687098264694214,326,1041,400,1097
ball,882,0.9791783094406128,537,685,599,758
cube,883,0.6736971735954285,176,572,216,627
ball,883,0.0649404525756836,176,572,216,627
cylinder,883,0.11535283178091049,176,573,216,627
square cage,883,0.09801372140645981,176,572,216,627
ball,884,0.9838902354240417,174,1312,212,1386
human body,884,0.9936751127243042,272,1162,363,1284
cube,885,0.9864610433578491,213,841,253,878
cube,886,0.9943704605102539,251,811,293,852
cube,887,0.18422049283981323,457,651,495,688
cylinder,887,0.7852429747581482,458,652,493,687
circle cage,887,0.9440346956253052,247,755,337,804
ball,888,0.990370512008667,213,1293,249,1365
square cage,888,0.9690298438072205,142,1422,204,1517
cylinder,889,0.9313262701034546,336,757,382,796
cylinder,89,0.9910198450088501,100,1255,122,1326
cylinder,890,0.908228874206543,312,738,359,779
cube,891,0.9939087629318237,249,1005,340,1065
cube,891,0.2585621476173401,261,885,325,921
ball,891,0.4028562009334564,405,636,454,706
ball,893,0.42780256271362305,487,1019,531,1058
tyre,893,0.09406735002994537,516,1139,602,1218
metal bucket,893,0.9416704177856445,609,1157,728,1218
cube,894,0.9957098960876465,420,764,519,830
ball,894,0.9234582781791687,557,310,619,414
cylinder,895,0.9129645228385925,410,751,459,792
cube,896,0.9919326305389404,288,880,334,915
cube,897,0.9946505427360535,209,867,249,901
cube,898,0.9932446479797363,220,840,259,881
cube,899,0.9872214794158936,174,790,215,833
cube,9,0.9938489198684692,202,849,245,891
cube,90,0.9920060038566589,180,845,224,881
cylinder,900,0.9897640943527222,90,1230,112,1301
cube,901,0.9939579367637634,393,759,478,827
ball,901,0.9854944944381714,490,354,548,438
ball,902,0.8566016554832458,262,902,308,949
ball,902,0.30947136878967285,550,933,613,978
ball,902,0.07519132643938065,273,894,312,934
ball,902,0.07103954255580902,253,914,302,964
tyre,902,0.7056829929351807,550,933,613,978
circle cage,902,0.8597286939620972,217,746,262,788
circle cage,902,0.05974016338586807,211,723,267,793
cylinder,903,0.8614262938499451,262,737,324,773
cylinder,903,0.0969439446926117,247,738,332,790
cube,904,0.990263819694519,464,1389,528,1465
cube,904,0.37948712706565857,517,0,612,44
cube,905,0.9939374923706055,216,840,259,882
cylinder,906,0.9917615652084351,89,1125,117,1206
ball,907,0.9886941909790039,265,1258,300,1328
square cage,907,0.9871025085449219,211,1415,266,1481
cube,908,0.9876799583435059,174,841,214,884
cube,909,0.5047620534896851,202,1446,252,1510
ball,909,0.21166321635246277,380,1356,421,1428
tyre,909,0.7106138467788696,380,1355,424,1430
square cage,909,0.4410046935081482,202,1448,252,1510
cube,91,0.9947787523269653,220,841,261,883
ball,911,0.9666494131088257,167,1293,207,1370
ball,911,0.05733303353190422,62,1458,116,1532
human body,911,0.9843928217887878,279,1245,363,1345
circle cage,911,0.9214507937431335,61,1458,116,1533
ball,912,0.9854142069816589,346,1104,400,1158
human body,912,0.992567777633667,509,1037,656,1116
circle cage,912,0.9660887122154236,152,1212,233,1266
ball,913,0.9901129603385925,219,1285,252,1357
tyre,913,0.9906315207481384,285,1493,332,1588
square cage,913,0.9631505012512207,152,1416,213,1504
ball,914,0.979831337928772,177,1300,216,1371
human body,914,0.9627088308334351,290,1265,384,1367
circle cage,914,0.9706441164016724,50,1486,127,1567
metal bucket,914,0.18115799129009247,302,1277,382,1366
cube,915,0.9855985641479492,143,843,195,885
cube,916,0.9970518946647644,427,1103,534,1172
ball,916,0.9922078847885132,610,707,677,791
ball,917,0.9879077672958374,477,1118,529,1171
tyre,917,0.992222249507904,672,843,716,920
square cage,917,0.9807776212692261,376,1211,453,1264
cube,918,0.9910029172897339,192,1098,292,1168
ball,918,0.994616687297821,542,813,611,899
ball,919,0.9890794157981873,466,905,514,956
human body,919,0.972927987575531,464,694,515,788
square cage,919,0.9872168898582458,381,1010,460,1061
cube,92,0.995128333568573,210,842,251,886
cube,920,0.2996423840522766,471,793,516,829
cylinder,920,0.364376425743103,470,793,516,847
cylinder,920,0.058669090270996094,473,792,516,822
ball,921,0.9873617887496948,225,1286,261,1365
tyre,921,0.9968435168266296,253,1453,316,1550
square cage,921,0.979884147644043,159,1417,222,1504
circle cage,922,0.9745365977287292,257,694,348,750
ball,923,0.9857212901115417,155,692,200,751
human body,923,0.9954215884208679,273,577,365,660
circle cage,924,0.9743461608886719,263,694,349,752
ball,925,0.8985928893089294,329,871,376,921
ball,925,0.1856067180633545,379,968,437,1041
tyre,925,0.9376224279403687,379,968,436,1041
circle cage,925,0.9783117175102234,294,735,334,780
cube,926,0.991804301738739,202,894,251,931
cube,927,0.4190441966056824,468,659,506,696
cylinder,927,0.6739357709884644,469,659,504,696
circle cage,927,0.9615596532821655,243,752,333,803
ball,928,0.9893622398376465,603,985,654,1037
ball,928,0.05267207324504852,495,692,535,734
circle cage,928,0.924656093120575,494,691,537,734
cube,929,0.4526057243347168,236,1092,328,1170
ball,929,0.9218999147415161,477,718,540,800
ball,929,0.7322694659233093,237,1092,329,1169
tyre,929,0.056521303951740265,477,718,539,801
cube,930,0.6258702278137207,261,758,345,809
cube,930,0.5179405212402344,439,635,473,668
cylinder,930,0.3212001621723175,440,635,471,668
circle cage,930,0.303683876991272,261,758,345,809
ball,931,0.9893122911453247,227,1286,261,1353
tyre,931,0.990686297416687,349,1464,398,1562
square cage,931,0.9726855158805847,164,1414,229,1499
cube,932,0.9938823580741882,440,1300,521,1377
cube,933,0.10982257127761841,185,491,217,569
ball,933,0.06487914174795151,185,491,217,568
cylinder,933,0.19482764601707458,185,491,217,569
human body,933,0.2757640480995178,184,490,217,572
ball,934,0.9878654479980469,360,1104,416,1158
human body,934,0.9919592142105103,547,987,672,1053
cube,935,0.9970904588699341,314,1108,367,1189
cube,935,0.05827771872282028,360,694,393,764
ball,935,0.7761728763580322,359,689,393,764
ball,936,0.270484983921051,269,910,310,947
ball,936,0.2102307677268982,242,923,302,978
ball,936,0.11243089288473129,254,912,309,967
tyre,936,0.9964898824691772,541,1093,621,1156
tyre,936,0.10736196488142014,242,925,300,979
circle cage,936,0.9743024110794067,268,769,311,817
circle cage,936,0.2835710942745209,241,925,300,979
circle cage,936,0.06446826457977295,268,905,311,944
cube,937,0.9920493960380554,212,838,252,882
cube,938,0.42613229155540466,199,558,238,622
square cage,938,0.5668528079986572,199,558,238,622
ball,939,0.9877297282218933,219,1278,253,1352
tyre,939,0.9934805631637573,360,1445,424,1539
square cage,939,0.9322309494018555,150,1412,214,1491
cube,94,0.9556683897972107,285,1031,358,1106
ball,94,0.9855943918228149,500,660,561,747
cube,940,0.9861962199211121,409,770,491,831
ball,940,0.9739336967468262,520,338,583,433
cube,941,0.9939138293266296,253,1132,351,1202
ball,941,0.9915177226066589,498,737,562,820
cube,942,0.9951432943344116,194,784,238,827
ball,943,0.9829230308532715,276,1292,312,1359
square cage,943,0.9876944422721863,223,1428,278,1492
cube,944,0.9921203851699829,307,1256,415,1316
ball,944,0.9787420034408569,561,958,637,1037
cube,945,0.9959680438041687,206,846,250,889
cylinder,946,0.9928572177886963,79,1195,104,1274
cube,947,0.9931709170341492,161,849,205,891
ball,948,0.9451678991317749,163,1275,203,1352
ball,948,0.05452210456132889,163,1307,199,1365
human body,948,0.9755637049674988,199,1124,237,1228
circle cage,948,0.952464759349823,168,1507,233,1584
ball,95,0.9490892291069031,305,873,350,923
tyre,95,0.9860125780105591,386,969,450,1030
circle cage,95,0.9423134326934814,246,755,290,800
circle cage,95,0.08298805356025696,242,774,281,805
cylinder,950,0.8467521071434021,355,777,404,836
cylinder,950,0.2023976743221283,366,774,402,817
cube,951,0.9938467741012573,192,846,237,887
cylinder,952,0.8289217948913574,420,774,467,825
ball,953,0.4793470799922943,262,868,301,917
ball,953,0.2123371660709381,242,878,301,933
ball,953,0.16937094926834106,307,1006,357,1085
human body,953,0.33591920137405396,308,1007,357,1085
tyre,953,0.44798851013183594,308,1007,357,1085
square cage,953,0.05500146746635437,235,889,290,936
circle cage,953,0.9831565618515015,285,720,326,765
circle cage,953,0.05517822504043579,503,757,536,802
cube,954,0.9946508407592773,259,803,298,848
ball,955,0.9243592619895935,335,734,387,781
cylinder,955,0.7798302173614502,566,713,605,753
circle cage,955,0.9792834520339966,227,737,302,791
ball,956,0.9899998903274536,329,914,410,990
tyre,956,0.9964816570281982,434,657,520,727
ball,957,0.9772429466247559,159,1309,203,1390
human body,957,0.9948982000350952,272,1159,362,1259
cube,958,0.9931244254112244,216,841,257,882
cube,959,0.9958208799362183,268,840,317,879
ball,96,0.988404393196106,509,908,560,959
square cage,96,0.9797811508178711,408,1028,491,1070
cube,960,0.9952208399772644,430,1317,525,1404
human body,961,0.9347261190414429,562,324,633,416
ball,962,0.9882385730743408,514,916,567,966
square cage,962,0.9860441088676453,416,1024,500,1074
ball,963,0.98386549949646,280,1280,316,1352
square cage,963,0.9907015562057495,228,1424,280,1494
ball,964,0.48958688974380493,252,870,302,918
ball,964,0.4219939708709717,294,983,349,1058
ball,964,0.14478787779808044,264,862,299,905
ball,964,0.07141070067882538,268,875,305,912
tyre,964,0.6006450057029724,294,983,348,1058
circle cage,964,0.9773001670837402,245,718,288,766
circle cage,964,0.07399170100688934,261,865,304,912
cube,965,0.9969737529754639,97,1205,137,1281
ball,966,0.9760828018188477,314,570,372,619
human body,966,0.9899156093597412,466,491,561,565
circle cage,966,0.9348336458206177,364,749,454,792
cube,967,0.9976910948753357,216,1351,270,1419
ball,967,0.965347170829773,328,893,362,983
cylinder,969,0.8166949152946472,505,845,535,896
ball,97,0.9236806631088257,292,874,337,922
tyre,97,0.8685857653617859,370,968,437,1032
circle cage,97,0.9261359572410583,234,752,274,798
circle cage,97,0.13949602842330933,370,968,437,1032
circle cage,97,0.11148223280906677,236,770,270,803
circle cage,97,0.09275743365287781,293,874,338,921
cube,970,0.9943796992301941,216,839,258,880
cube,971,0.9535144567489624,296,905,340,942
cube,971,0.14257347583770752,340,1013,382,1046
cylinder,971,0.10964955389499664,341,1014,381,1046
cube,972,0.9945852756500244,220,842,262,881
ball,973,0.9836387634277344,254,1383,285,1451
tyre,973,0.9691873788833618,294,1486,354,1572
metal bucket,973,0.9841734170913696,337,1552,415,1632
cube,974,0.9906182289123535,160,850,206,893
cylinder,975,0.9947980642318726,88,1204,111,1284
cube,976,0.07962989807128906,229,565,261,642
cylinder,976,0.11721831560134888,229,564,261,642
human body,976,0.11036989092826843,229,564,261,642
square cage,976,0.3968324363231659,229,565,261,642
cube,977,0.993436336517334,203,1100,305,1168
cube,977,0.051834434270858765,540,819,609,903
ball,977,0.9703162908554077,539,818,610,903
ball,978,0.9829181432723999,255,1274,290,1346
square cage,978,0.9753249883651733,206,1410,260,1475
ball,979,0.9871012568473816,257,764,297,821
tyre,979,0.9939393401145935,285,875,368,966
metal bucket,979,0.09712554514408112,326,932,400,1004
metal bucket,979,0.05135936290025711,356,938,409,1013
cube,98,0.9907203912734985,180,848,226,891
tyre,980,0.4193374812602997,516,1184,577,1248
tyre,980,0.1022959053516388,516,1142,580,1237
tyre,980,0.05682593584060669,521,1176,580,1219
metal bucket,980,0.964044988155365,625,1201,734,1257
cube,981,0.994404673576355,69,1299,111,1373
ball,981,0.9944085478782654,259,994,301,1090
cube,982,0.9956443309783936,424,1245,520,1321
ball,982,0.992972731590271,537,884,595,963
ball,983,0.9304792284965515,346,907,396,958
tyre,983,0.9897882342338562,645,928,711,985
circle cage,983,0.9609424471855164,308,747,354,796
cube,984,0.995019793510437,200,886,250,924
ball,985,0.9845601320266724,161,709,211,771
human body,985,0.9962278604507446,284,554,374,669
ball,986,0.9930347204208374,347,923,431,1003
tyre,986,0.98381507396698,417,673,506,738
cube,987,0.9964286684989929,367,1076,461,1149
ball,987,0.7215434908866882,530,714,584,786
cube,988,0.9952307939529419,276,1028,377,1102
ball,988,0.9650318622589111,510,685,566,754
ball,989,0.9893229007720947,228,1297,263,1365
ball,989,0.6969050168991089,231,1226,260,1287
tyre,989,0.992637574672699,354,1448,410,1548
square cage,989,0.9201967716217041,159,1428,223,1509
cube,99,0.9645956754684448,196,1452,249,1511
ball,99,0.14086946845054626,443,1247,473,1308
tyre,99,0.5971766114234924,443,1247,473,1309
ball,990,0.990370512008667,213,1293,249,1365
square cage,990,0.9690298438072205,142,1422,204,1517
cube,991,0.9954338073730469,200,829,243,869
ball,992,0.9860377311706543,193,1358,230,1428
human body,992,0.9886641502380371,363,1247,448,1324
cube,993,0.9890870451927185,287,832,330,870
cylinder,994,0.1359487622976303,194,517,229,597
human body,994,0.7079889178276062,193,516,230,609
ball,995,0.9881571531295776,262,1285,299,1352
square cage,995,0.98552006483078,204,1422,261,1489
human body,996,0.9459075927734375,544,326,619,402
cylinder,997,0.9349846839904785,605,776,656,813
cube,998,0.9978464841842651,83,1377,132,1448
ball,998,0.9124078750610352,233,922,268,1014
ball,999,0.9610956907272339,297,875,343,923
ball,999,0.09586034715175629,359,982,432,1035
human body,999,0.14027823507785797,359,982,433,1035
tyre,999,0.7204467058181763,359,982,431,1035
circle cage,999,0.8844310641288757,250,757,289,799
circle cage,999,0.07111651450395584,247,772,281,803
circle cage,999,0.05820487067103386,259,770,290,802
